filename,abbr,add,addrLine,address,argument,author,back,bibl,body,byline,cell,choice,cit,closer,corr,date,dateline,del,div,emph,epigraph,figure,floatingText,foreign,gap,head,hi,item,l,label,lb,lg,list,mentioned,milestone,name,note,opener,p,pb,q,ref,row,salute,seg,sic,signed,sp,speaker,stage,table,term,title,trailer,unclear
VAC7779.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8272.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5849.xml,1,0,0,0,0,0,0,2,11,0,0,0,2,13,0,0,4,0,22,148,2,1,11,73,0,17,6,0,133,0,0,22,0,0,22,0,0,0,1693,191,29,0,0,4,0,0,12,0,0,0,0,0,0,0,0
VAC6560.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7558.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6771.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8261.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6729.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8115.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6830.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5713.xml,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,17,2,16,3,0,0,0,38,0,0,2,0,0,1,0,0,0,0,0,0,913,120,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0
VAC7338.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5836.xml,0,0,0,0,0,0,0,33,6,0,0,18,32,7,18,0,0,0,91,143,39,0,6,10,0,93,7,0,507,0,0,89,0,0,3,0,0,1,2629,213,50,0,0,3,0,18,6,0,0,0,0,0,0,0,74
VAC8244.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6576.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7749.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5856.xml,0,0,0,0,0,0,0,0,2,0,0,15,0,3,15,0,0,0,18,17,0,0,2,44,0,32,15,0,13,0,0,3,0,0,0,0,5,0,817,147,6,10,0,2,0,15,2,0,0,0,0,0,0,0,0
VAC5667.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,23,18,0,0,1,0,0,23,1,0,0,0,0,0,0,0,1,0,0,0,1310,106,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
VAC7652.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7925.xml,1,0,0,0,0,0,0,0,0,0,18,22,0,1,22,0,0,0,101,87,0,0,0,12,0,102,10,0,32,0,0,4,0,0,0,0,0,0,3224,199,6,0,9,0,0,22,0,0,0,0,1,0,2,0,2
VAC7826.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6054.xml,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,2,0,16,24,0,0,4,57,0,14,2,0,124,0,0,29,0,0,0,0,1,2,814,111,18,2,0,2,0,0,1,0,0,0,0,0,8,0,0
VAC6687.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,16,187,0,0,1,5,0,17,10,0,13,0,0,6,0,0,2,0,0,1,1584,250,8,0,0,2,0,0,1,0,0,0,0,0,1,0,13
VAC6545.xml,0,0,2,2,0,0,0,0,4,0,0,0,0,4,0,0,2,0,168,6,0,12,4,16,0,177,10,0,0,0,0,0,0,0,0,0,1,2,489,43,8,2,0,1,0,0,4,0,0,0,0,0,3,0,45
VAC7693.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6991.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6113.xml,0,0,0,0,0,0,0,0,1,0,0,6,0,2,6,0,1,0,27,34,0,1,1,1,0,51,2,0,0,0,0,0,0,0,1,0,0,1,1593,47,1,0,0,0,0,6,1,0,0,0,0,0,0,0,34
VAC5591.xml,0,0,0,0,0,0,0,0,0,0,0,34,0,1,34,0,0,0,30,47,0,0,0,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0,2001,83,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
VAC8132.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7567.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7582.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6789.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7331.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6622.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8298.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7143.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5630.xml,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,12,36,0,0,1,1,0,13,0,0,3,0,0,1,0,0,3,0,0,0,1244,105,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0
VAC6282.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6103.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6326.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,27,35,0,1,0,66,0,54,0,0,0,0,0,0,0,0,0,0,0,0,989,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6635.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6781.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6636.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6234.xml,0,0,0,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,17,320,32,0,0,9,0,34,1,0,38,0,0,9,0,0,2,0,2,0,488,134,35,4,0,0,0,0,0,0,0,0,0,0,8,0,0
VAC6529.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,2,0,33,66,0,2,3,1,0,61,4,0,16,0,0,2,0,0,2,0,2,2,1955,162,4,3,0,1,0,0,4,0,0,0,0,0,0,0,2
VAC6430.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6416.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,15,1,1,1,5,0,24,2,0,40,0,0,2,0,0,0,0,0,0,623,68,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VAC6034.xml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23,101,0,0,0,5,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1440,166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
VAC8360.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5733.xml,0,0,0,0,0,0,0,0,2,0,0,28,0,2,28,0,1,0,15,3,0,0,2,25,0,24,3,0,0,0,0,0,0,0,1,15,0,2,343,70,9,0,0,1,0,28,2,0,0,0,0,0,30,0,0
VAC8286.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7252.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6148.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,53,79,0,0,3,32,0,51,0,0,26,0,0,7,0,0,0,0,7,1,1646,132,7,14,0,2,0,0,5,0,0,0,0,0,9,0,1
VAC7630.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5563.xml,0,0,0,0,0,0,0,0,1,0,0,4,0,4,4,0,3,0,58,4,0,10,1,12,0,55,15,30,0,0,0,0,2,0,0,0,0,3,347,38,2,0,0,1,0,4,5,26,26,0,0,0,12,0,0
VAC7856.xml,0,0,0,0,0,0,0,15,4,0,0,0,15,5,0,0,4,0,22,641,18,0,4,2,0,37,3,0,72,0,0,20,0,0,7,0,0,4,1311,95,27,0,0,6,0,0,4,0,0,0,0,0,0,0,0
VAC6355.xml,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,2,0,33,198,0,0,5,24,0,56,0,0,1,0,0,0,0,0,0,0,0,2,2369,171,6,0,0,1,0,0,5,0,0,0,0,0,0,0,1
VAC7728.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7588.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6592.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7289.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6082.xml,3,0,0,0,0,0,0,0,10,0,0,2,0,9,2,0,0,0,94,413,0,303,10,37,0,365,16,49,136,0,2,28,1,0,2,0,20,0,1499,282,39,40,0,4,0,2,18,0,0,0,0,0,34,0,2
VAC5865.xml,0,0,0,0,24,0,0,0,2,0,0,33,0,3,33,0,0,0,28,2,1,0,2,2,0,27,3,0,9,0,0,2,0,0,0,0,0,0,1512,46,4,0,0,0,0,33,2,0,0,0,0,0,0,0,8
VAC6638.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8040.xml,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,0,0,0,2,0,7,0,0,5,0,0,1,0,0,0,0,1,0,93,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
VAC6653.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6136.xml,0,0,1,1,0,0,0,0,8,0,0,0,0,10,0,0,0,0,76,26,0,4,8,17,0,75,9,0,36,0,0,6,0,0,0,0,0,1,1702,157,13,0,0,7,0,0,10,0,0,0,0,0,6,0,1
VAC5806.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,57,0,6,0,9,0,39,3,0,1,0,0,0,0,0,1,0,0,0,1537,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VAC7128.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6383.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,5,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,200,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
VAC6036.xml,0,0,0,0,0,0,0,0,0,0,0,14,0,2,14,0,0,0,30,125,0,0,0,5,0,31,6,0,72,0,0,9,0,0,0,0,1,0,1397,184,13,2,0,0,0,14,1,0,0,0,0,0,3,0,2
VAC6310.xml,0,0,0,0,0,0,0,8,8,0,0,0,7,7,0,0,1,0,73,151,9,0,8,20,0,81,3,0,105,0,1,18,0,0,0,0,5,4,1591,166,24,10,0,10,0,0,7,0,0,0,0,0,0,0,2
VAC6891.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5567.xml,0,0,1,1,0,0,0,0,4,0,0,21,0,5,21,3,3,0,6,10,0,5,4,3,0,8,0,0,0,0,0,0,0,0,1,0,8,4,425,39,5,17,0,2,0,21,4,0,0,0,0,0,0,0,0
VAC6367.xml,0,0,11,6,0,0,0,0,14,0,0,0,0,18,0,0,12,0,52,410,1,0,14,7,0,67,16,0,22,0,0,6,0,0,3,0,2,13,1561,159,25,4,0,18,0,0,17,0,0,0,0,0,0,0,1
VAC8251.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6340.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,29,74,0,0,3,31,0,27,0,0,6,0,0,2,0,0,0,0,0,0,1876,49,6,0,0,0,0,0,3,0,0,0,0,0,0,0,1
VAC5759.xml,0,0,0,0,0,0,0,0,3,0,0,1,0,4,1,0,0,0,25,0,0,0,3,0,0,40,0,0,1078,0,0,140,0,0,3,0,1,1,511,114,3,2,0,4,0,1,3,4,4,0,0,0,1,0,1
VAC5650.xml,0,0,0,0,0,0,0,0,0,0,0,7,0,1,7,0,0,0,11,14,0,0,0,1,0,22,0,0,6,0,0,2,0,0,0,0,0,0,1652,117,2,0,0,0,0,7,0,0,0,0,0,0,0,1,0
VAC8333.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8378.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,126,0,0,0,2,0,24,38,0,0,0,0,0,0,0,0,0,0,0,1166,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7219.xml,1,0,3,3,0,0,0,0,40,0,0,0,0,38,0,0,25,0,85,162,0,0,40,28,0,65,23,0,18,0,0,2,0,0,1,0,0,33,1779,189,43,0,0,67,0,0,39,0,0,0,0,0,5,0,2
VAC8280.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6348.xml,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,34,46,0,0,2,13,0,33,1,0,0,0,0,0,0,0,0,0,0,0,2594,223,4,0,0,1,0,0,2,0,0,0,0,0,0,0,2
VAC5859.xml,0,0,0,0,24,0,0,0,1,0,0,26,0,2,26,0,0,0,27,2,1,1,1,4,0,28,8,0,19,0,0,2,0,0,0,0,0,0,1007,48,3,0,0,0,0,26,1,0,0,0,0,0,0,0,8
VAC7170.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,81,0,0,0,1,0,64,0,0,147,0,0,29,0,0,28,0,0,0,4153,226,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VAC8085.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6841.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7773.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5955.xml,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,30,447,2,52,1,10,0,107,12,0,78,0,19,10,0,0,0,0,0,0,2802,196,11,0,0,0,0,0,1,0,0,0,0,0,7,0,0
VAC8162.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8353.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6744.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7050.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6486.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6738.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8069.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7148.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7836.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8117.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8186.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7657.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8039.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC8139.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC7014.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6940.xml,0,0,0,0,0,0,0,16,0,0,0,3,16,1,3,0,0,0,17,4,16,8,0,6,0,26,0,0,71,0,0,16,0,0,0,0,0,0,466,46,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0
VAC8313.xml,0,0,0,0,0,0,0,0,1,0,0,2,0,4,2,0,1,0,26,44,0,0,1,24,0,39,2,0,81,0,0,12,0,0,4,0,0,0,2105,47,12,0,0,0,0,2,2,0,0,0,0,0,0,0,19
VAC7090.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6064.xml,0,0,0,0,0,0,0,2,5,0,0,1,2,5,1,0,4,0,39,1218,33,0,5,34,0,35,34,0,560,0,2,83,0,0,4,0,0,4,1216,149,69,0,0,4,0,1,5,0,0,0,0,0,5,0,2
VAC6855.xml,0,0,0,0,0,0,0,37,1,0,0,0,37,2,0,0,0,0,84,23,38,0,1,3,0,86,4,0,205,0,0,54,0,0,0,0,12,0,1523,210,57,24,0,1,0,0,1,0,0,0,0,0,0,0,0
VAC5922.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC5838.xml,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,31,2,1,1,1,0,0,57,1,0,391,0,0,57,0,0,0,0,1,0,355,61,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
VAC6226.xml,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,1,0,52,78,0,0,3,9,0,49,7,0,0,0,0,0,0,0,1,0,0,2,3034,120,4,0,0,1,0,0,3,0,0,0,0,0,0,0,2
VAC6039.xml,0,0,0,0,0,0,0,1,0,0,0,10,1,0,10,0,0,0,57,84,1,0,0,5,0,58,5,0,12,0,0,1,0,0,2,0,0,0,1706,152,2,0,0,0,0,10,0,0,0,0,0,0,1,0,3
VAC5979.xml,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,6,0,0,1,23,0,27,0,0,29,0,0,6,0,0,8,0,0,0,532,85,5,0,0,1,0,0,1,0,0,0,0,0,2,0,0
